"x","cust_id","emoji_modifier","duration","flags","income","Population","line"
9552,"9b6f1325-c248-4b8b-a165-fdf6306cdf47","U+1F3FE",374,2,50227,1704694,"Run"
9553,"9b6f1325-c248-4b8b-a165-fdf6306cdf47","U+1F3FE",386,3,50227,1704694,"Run"
9554,"9b6f1325-c248-4b8b-a165-fdf6306cdf47","U+1F3FE",395,13,50227,1704694,"Run"
9555,"9b6f1325-c248-4b8b-a165-fdf6306cdf47","U+1F3FE",338,3,50227,1704694,"Run"
9556,"9b6f1325-c248-4b8b-a165-fdf6306cdf47","U+1F3FE",368,13,50227,1704694,"Run"
9557,"9b6f1325-c248-4b8b-a165-fdf6306cdf47","U+1F3FE",377,11,50227,1704694,"Run"
9558,"9b6f1325-c248-4b8b-a165-fdf6306cdf47","U+1F3FE",378,8,50227,1704694,"Run"
9559,"9b6f1325-c248-4b8b-a165-fdf6306cdf47","U+1F3FE",340,1,50227,1704694,"Run"
9560,"9b6f1325-c248-4b8b-a165-fdf6306cdf47","U+1F3FE",417,18,50227,1704694,"Run"
9561,"9b6f1325-c248-4b8b-a165-fdf6306cdf47","U+1F3FE",411,7,50227,1704694,"Run"
9562,"9b6f1325-c248-4b8b-a165-fdf6306cdf47","U+1F3FE",400,16,50227,1704694,"Run"
9563,"9b6f1325-c248-4b8b-a165-fdf6306cdf47","U+1F3FE",387,9,50227,1704694,"Run"
9564,"9b6f1325-c248-4b8b-a165-fdf6306cdf47","U+1F3FE",373,5,50227,1704694,"Run"
9565,"9b6f1325-c248-4b8b-a165-fdf6306cdf47","U+1F3FE",373,10,50227,1704694,"Run"
9566,"9b6f1325-c248-4b8b-a165-fdf6306cdf47","U+1F3FE",427,9,50227,1704694,"Run"
9567,"9b6f1325-c248-4b8b-a165-fdf6306cdf47","U+1F3FE",356,11,50227,1704694,"Run"
9568,"9b6f1325-c248-4b8b-a165-fdf6306cdf47","U+1F3FE",385,13,50227,1704694,"Run"
9569,"9b6f1325-c248-4b8b-a165-fdf6306cdf47","U+1F3FE",390,6,50227,1704694,"Run"
9570,"9b9be1d6-feea-4eb7-b6ef-d07260ddaf13","U+1F3FD",280,2,65829,2731571,"Active"
9571,"9b9be1d6-feea-4eb7-b6ef-d07260ddaf13","U+1F3FD",280,1,65829,2731571,"Active"
9572,"9b9be1d6-feea-4eb7-b6ef-d07260ddaf13","U+1F3FD",318,2,65829,2731571,"Active"
9573,"9b9be1d6-feea-4eb7-b6ef-d07260ddaf13","U+1F3FD",304,2,65829,2731571,"Active"
9574,"9b9be1d6-feea-4eb7-b6ef-d07260ddaf13","U+1F3FD",253,6,65829,2731571,"Active"
9575,"9b9be1d6-feea-4eb7-b6ef-d07260ddaf13","U+1F3FD",312,6,65829,2731571,"Active"
9576,"9b9be1d6-feea-4eb7-b6ef-d07260ddaf13","U+1F3FD",301,0,65829,2731571,"Active"
9577,"9b9be1d6-feea-4eb7-b6ef-d07260ddaf13","U+1F3FD",335,4,65829,2731571,"Active"
9578,"9b9be1d6-feea-4eb7-b6ef-d07260ddaf13","U+1F3FD",330,1,65829,2731571,"Active"
9579,"9b9be1d6-feea-4eb7-b6ef-d07260ddaf13","U+1F3FD",344,3,65829,2731571,"Active"
9580,"9b9be1d6-feea-4eb7-b6ef-d07260ddaf13","U+1F3FD",351,6,65829,2731571,"Active"
9581,"9b9be1d6-feea-4eb7-b6ef-d07260ddaf13","U+1F3FD",283,5,65829,2731571,"Active"
9582,"9b9be1d6-feea-4eb7-b6ef-d07260ddaf13","U+1F3FD",292,1,65829,2731571,"Active"
9583,"9b9be1d6-feea-4eb7-b6ef-d07260ddaf13","U+1F3FD",306,5,65829,2731571,"Active"
9584,"9b9be1d6-feea-4eb7-b6ef-d07260ddaf13","U+1F3FD",298,5,65829,2731571,"Active"
9585,"9b9be1d6-feea-4eb7-b6ef-d07260ddaf13","U+1F3FD",317,4,65829,2731571,"Active"
9586,"9b9be1d6-feea-4eb7-b6ef-d07260ddaf13","U+1F3FD",321,2,65829,2731571,"Active"
9587,"9b9be1d6-feea-4eb7-b6ef-d07260ddaf13","U+1F3FD",303,3,65829,2731571,"Active"
9588,"9b9be1d6-feea-4eb7-b6ef-d07260ddaf13","U+1F3FD",317,3,65829,2731571,"Active"
9589,"9b9be1d6-feea-4eb7-b6ef-d07260ddaf13","U+1F3FD",311,3,65829,2731571,"Active"
9590,"9b9be1d6-feea-4eb7-b6ef-d07260ddaf13","U+1F3FD",328,1,65829,2731571,"Active"
9591,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",337,10,50227,1704694,"Advance"
9592,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",366,9,50227,1704694,"Advance"
9593,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",356,14,50227,1704694,"Advance"
9594,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",366,13,50227,1704694,"Advance"
9595,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",372,14,50227,1704694,"Advance"
9596,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",334,18,50227,1704694,"Advance"
9597,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",380,18,50227,1704694,"Advance"
9598,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",367,12,50227,1704694,"Advance"
9599,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",364,10,50227,1704694,"Advance"
9600,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",369,12,50227,1704694,"Advance"
9601,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",330,10,50227,1704694,"Advance"
9602,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",323,13,50227,1704694,"Advance"
9603,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",367,20,50227,1704694,"Advance"
9604,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",361,13,50227,1704694,"Advance"
9605,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",363,5,50227,1704694,"Advance"
9606,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",398,11,50227,1704694,"Advance"
9607,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",376,11,50227,1704694,"Advance"
9608,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",371,10,50227,1704694,"Advance"
9609,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",333,16,50227,1704694,"Advance"
9610,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",347,6,50227,1704694,"Advance"
9611,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",357,13,50227,1704694,"Advance"
9612,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",342,11,50227,1704694,"Advance"
9613,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",367,10,50227,1704694,"Advance"
9614,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",368,20,50227,1704694,"Advance"
9615,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",339,20,50227,1704694,"Advance"
9616,"9bcfffb3-92d9-45d9-9b8d-78814e187c68","U+1F3FF",318,7,50227,1704694,"Advance"
9617,"9d0930b0-4a58-44a7-b807-32a4a4907634","U+1F3FD",317,1,50227,1704694,"Advance"
9618,"9d0930b0-4a58-44a7-b807-32a4a4907634","U+1F3FD",321,4,50227,1704694,"Advance"
9619,"9d0930b0-4a58-44a7-b807-32a4a4907634","U+1F3FD",338,1,50227,1704694,"Advance"
9620,"9d0930b0-4a58-44a7-b807-32a4a4907634","U+1F3FD",349,8,50227,1704694,"Advance"
9621,"9d0930b0-4a58-44a7-b807-32a4a4907634","U+1F3FD",303,5,50227,1704694,"Advance"
9622,"9d0930b0-4a58-44a7-b807-32a4a4907634","U+1F3FD",313,3,50227,1704694,"Advance"
9623,"9d0930b0-4a58-44a7-b807-32a4a4907634","U+1F3FD",315,4,50227,1704694,"Advance"
9624,"9d0930b0-4a58-44a7-b807-32a4a4907634","U+1F3FD",328,1,50227,1704694,"Advance"
9625,"9d0930b0-4a58-44a7-b807-32a4a4907634","U+1F3FD",310,3,50227,1704694,"Advance"
9626,"9d0930b0-4a58-44a7-b807-32a4a4907634","U+1F3FD",313,1,50227,1704694,"Advance"
9627,"9d0930b0-4a58-44a7-b807-32a4a4907634","U+1F3FD",319,1,50227,1704694,"Advance"
9628,"9d0930b0-4a58-44a7-b807-32a4a4907634","U+1F3FD",330,1,50227,1704694,"Advance"
9629,"9d0930b0-4a58-44a7-b807-32a4a4907634","U+1F3FD",290,3,50227,1704694,"Advance"
9630,"9d0930b0-4a58-44a7-b807-32a4a4907634","U+1F3FD",329,3,50227,1704694,"Advance"
9631,"9d0930b0-4a58-44a7-b807-32a4a4907634","U+1F3FD",296,5,50227,1704694,"Advance"
9632,"9d0930b0-4a58-44a7-b807-32a4a4907634","U+1F3FD",318,1,50227,1704694,"Advance"
9633,"9d0930b0-4a58-44a7-b807-32a4a4907634","U+1F3FD",335,3,50227,1704694,"Advance"
9634,"9d0930b0-4a58-44a7-b807-32a4a4907634","U+1F3FD",337,6,50227,1704694,"Advance"
9635,"9d281dd3-1db2-44be-9f71-9d8712971826","U+1F3FE",350,9,65829,2731571,"Advance"
9636,"9d281dd3-1db2-44be-9f71-9d8712971826","U+1F3FE",367,7,65829,2731571,"Advance"
9637,"9d281dd3-1db2-44be-9f71-9d8712971826","U+1F3FE",394,9,65829,2731571,"Advance"
9638,"9d281dd3-1db2-44be-9f71-9d8712971826","U+1F3FE",380,9,65829,2731571,"Advance"
9639,"9d281dd3-1db2-44be-9f71-9d8712971826","U+1F3FE",354,5,65829,2731571,"Advance"
9640,"9d281dd3-1db2-44be-9f71-9d8712971826","U+1F3FE",405,9,65829,2731571,"Advance"
9641,"9d281dd3-1db2-44be-9f71-9d8712971826","U+1F3FE",399,8,65829,2731571,"Advance"
9642,"9d281dd3-1db2-44be-9f71-9d8712971826","U+1F3FE",354,4,65829,2731571,"Advance"
9643,"9d281dd3-1db2-44be-9f71-9d8712971826","U+1F3FE",379,5,65829,2731571,"Advance"
9644,"9d281dd3-1db2-44be-9f71-9d8712971826","U+1F3FE",360,8,65829,2731571,"Advance"
9645,"9d281dd3-1db2-44be-9f71-9d8712971826","U+1F3FE",362,8,65829,2731571,"Advance"
9646,"9d281dd3-1db2-44be-9f71-9d8712971826","U+1F3FE",356,2,65829,2731571,"Advance"
9647,"9d281dd3-1db2-44be-9f71-9d8712971826","U+1F3FE",367,4,65829,2731571,"Advance"
9648,"9d281dd3-1db2-44be-9f71-9d8712971826","U+1F3FE",366,7,65829,2731571,"Advance"
9649,"9d281dd3-1db2-44be-9f71-9d8712971826","U+1F3FE",388,17,65829,2731571,"Advance"
9650,"9d281dd3-1db2-44be-9f71-9d8712971826","U+1F3FE",393,8,65829,2731571,"Advance"
9651,"9d281dd3-1db2-44be-9f71-9d8712971826","U+1F3FE",392,5,65829,2731571,"Advance"
9652,"9d281dd3-1db2-44be-9f71-9d8712971826","U+1F3FE",338,2,65829,2731571,"Advance"
9653,"9d281dd3-1db2-44be-9f71-9d8712971826","U+1F3FE",400,15,65829,2731571,"Advance"
9654,"9d281dd3-1db2-44be-9f71-9d8712971826","U+1F3FE",383,13,65829,2731571,"Advance"
9655,"9d281dd3-1db2-44be-9f71-9d8712971826","U+1F3FE",379,6,65829,2731571,"Advance"
9656,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",381,8,92300,102238,"Run"
9657,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",416,11,92300,102238,"Run"
9658,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",390,8,92300,102238,"Run"
9659,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",415,6,92300,102238,"Run"
9660,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",400,8,92300,102238,"Run"
9661,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",383,9,92300,102238,"Run"
9662,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",400,15,92300,102238,"Run"
9663,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",405,12,92300,102238,"Run"
9664,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",391,5,92300,102238,"Run"
9665,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",389,4,92300,102238,"Run"
9666,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",380,9,92300,102238,"Run"
9667,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",432,7,92300,102238,"Run"
9668,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",337,10,92300,102238,"Run"
9669,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",370,6,92300,102238,"Run"
9670,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",368,10,92300,102238,"Run"
9671,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",374,10,92300,102238,"Run"
9672,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",372,6,92300,102238,"Run"
9673,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",410,5,92300,102238,"Run"
9674,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",386,9,92300,102238,"Run"
9675,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",420,17,92300,102238,"Run"
9676,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",390,5,92300,102238,"Run"
9677,"9d310b1a-2292-408b-9461-16a30a3b30ed","U+1F3FE",407,5,92300,102238,"Run"
9678,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",398,11,65829,2731571,"Run"
9679,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",398,9,65829,2731571,"Run"
9680,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",357,18,65829,2731571,"Run"
9681,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",346,10,65829,2731571,"Run"
9682,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",384,9,65829,2731571,"Run"
9683,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",339,12,65829,2731571,"Run"
9684,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",369,12,65829,2731571,"Run"
9685,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",369,16,65829,2731571,"Run"
9686,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",387,10,65829,2731571,"Run"
9687,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",399,13,65829,2731571,"Run"
9688,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",347,10,65829,2731571,"Run"
9689,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",387,13,65829,2731571,"Run"
9690,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",364,13,65829,2731571,"Run"
9691,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",379,14,65829,2731571,"Run"
9692,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",363,12,65829,2731571,"Run"
9693,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",384,12,65829,2731571,"Run"
9694,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",387,18,65829,2731571,"Run"
9695,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",383,13,65829,2731571,"Run"
9696,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",357,13,65829,2731571,"Run"
9697,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",336,18,65829,2731571,"Run"
9698,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",371,10,65829,2731571,"Run"
9699,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",368,11,65829,2731571,"Run"
9700,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",335,15,65829,2731571,"Run"
9701,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",340,14,65829,2731571,"Run"
9702,"9d64d9f5-5ca6-4d5d-b626-a9d47ba2c26f","U+1F3FF",351,19,65829,2731571,"Run"
9703,"9d6c3d8c-f080-48ba-83eb-e0ecf57337e7","U+1F3FE",355,4,50227,1704694,"Advance"
9704,"9d6c3d8c-f080-48ba-83eb-e0ecf57337e7","U+1F3FE",342,8,50227,1704694,"Advance"
9705,"9d6c3d8c-f080-48ba-83eb-e0ecf57337e7","U+1F3FE",343,8,50227,1704694,"Advance"
9706,"9d6c3d8c-f080-48ba-83eb-e0ecf57337e7","U+1F3FE",377,9,50227,1704694,"Advance"
9707,"9d6c3d8c-f080-48ba-83eb-e0ecf57337e7","U+1F3FE",388,9,50227,1704694,"Advance"
9708,"9d6c3d8c-f080-48ba-83eb-e0ecf57337e7","U+1F3FE",357,6,50227,1704694,"Advance"
9709,"9d6c3d8c-f080-48ba-83eb-e0ecf57337e7","U+1F3FE",373,7,50227,1704694,"Advance"
9710,"9d6c3d8c-f080-48ba-83eb-e0ecf57337e7","U+1F3FE",355,6,50227,1704694,"Advance"
9711,"9d6c3d8c-f080-48ba-83eb-e0ecf57337e7","U+1F3FE",387,9,50227,1704694,"Advance"
9712,"9d6c3d8c-f080-48ba-83eb-e0ecf57337e7","U+1F3FE",380,10,50227,1704694,"Advance"
9713,"9d6c3d8c-f080-48ba-83eb-e0ecf57337e7","U+1F3FE",355,12,50227,1704694,"Advance"
9714,"9d6c3d8c-f080-48ba-83eb-e0ecf57337e7","U+1F3FE",354,5,50227,1704694,"Advance"
9715,"9d6c3d8c-f080-48ba-83eb-e0ecf57337e7","U+1F3FE",353,8,50227,1704694,"Advance"
9716,"9d6c3d8c-f080-48ba-83eb-e0ecf57337e7","U+1F3FE",346,5,50227,1704694,"Advance"
9717,"9d6c3d8c-f080-48ba-83eb-e0ecf57337e7","U+1F3FE",353,5,50227,1704694,"Advance"
9718,"9d6c3d8c-f080-48ba-83eb-e0ecf57337e7","U+1F3FE",385,10,50227,1704694,"Advance"
9719,"9d6c3d8c-f080-48ba-83eb-e0ecf57337e7","U+1F3FE",405,8,50227,1704694,"Advance"
9720,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",388,17,65829,2731571,"Run"
9721,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",431,7,65829,2731571,"Run"
9722,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",363,6,65829,2731571,"Run"
9723,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",358,5,65829,2731571,"Run"
9724,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",377,5,65829,2731571,"Run"
9725,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",329,10,65829,2731571,"Run"
9726,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",329,8,65829,2731571,"Run"
9727,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",375,2,65829,2731571,"Run"
9728,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",371,11,65829,2731571,"Run"
9729,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",395,9,65829,2731571,"Run"
9730,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",375,10,65829,2731571,"Run"
9731,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",362,10,65829,2731571,"Run"
9732,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",387,8,65829,2731571,"Run"
9733,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",361,4,65829,2731571,"Run"
9734,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",383,8,65829,2731571,"Run"
9735,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",420,6,65829,2731571,"Run"
9736,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",397,8,65829,2731571,"Run"
9737,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",361,7,65829,2731571,"Run"
9738,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",354,12,65829,2731571,"Run"
9739,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",383,8,65829,2731571,"Run"
9740,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",405,7,65829,2731571,"Run"
9741,"9db6b83b-0c7f-4e78-ae10-0deaa4d86bfb","U+1F3FE",400,5,65829,2731571,"Run"
9742,"9e8ec220-bd02-4d92-ab45-aaecef32bc74","U+1F3FE",324,3,59881,531902,"Advance"
9743,"9e8ec220-bd02-4d92-ab45-aaecef32bc74","U+1F3FE",311,3,59881,531902,"Advance"
9744,"9e8ec220-bd02-4d92-ab45-aaecef32bc74","U+1F3FE",339,7,59881,531902,"Advance"
9745,"9e8ec220-bd02-4d92-ab45-aaecef32bc74","U+1F3FE",347,9,59881,531902,"Advance"
9746,"9e8ec220-bd02-4d92-ab45-aaecef32bc74","U+1F3FE",340,14,59881,531902,"Advance"
9747,"9e8ec220-bd02-4d92-ab45-aaecef32bc74","U+1F3FE",313,4,59881,531902,"Advance"
9748,"9e8ec220-bd02-4d92-ab45-aaecef32bc74","U+1F3FE",311,4,59881,531902,"Advance"
9749,"9e8ec220-bd02-4d92-ab45-aaecef32bc74","U+1F3FE",338,11,59881,531902,"Advance"
9750,"9e8ec220-bd02-4d92-ab45-aaecef32bc74","U+1F3FE",329,15,59881,531902,"Advance"
9751,"9e8ec220-bd02-4d92-ab45-aaecef32bc74","U+1F3FE",340,5,59881,531902,"Advance"
9752,"9e8ec220-bd02-4d92-ab45-aaecef32bc74","U+1F3FE",374,4,59881,531902,"Advance"
9753,"9e8ec220-bd02-4d92-ab45-aaecef32bc74","U+1F3FE",315,5,59881,531902,"Advance"
9754,"9e8ec220-bd02-4d92-ab45-aaecef32bc74","U+1F3FE",355,4,59881,531902,"Advance"
9755,"9e8ec220-bd02-4d92-ab45-aaecef32bc74","U+1F3FE",331,3,59881,531902,"Advance"
9756,"9e8ec220-bd02-4d92-ab45-aaecef32bc74","U+1F3FE",316,6,59881,531902,"Advance"
9757,"9e8ec220-bd02-4d92-ab45-aaecef32bc74","U+1F3FE",328,7,59881,531902,"Advance"
9758,"9e8ec220-bd02-4d92-ab45-aaecef32bc74","U+1F3FE",325,8,59881,531902,"Advance"
9759,"9e8ec220-bd02-4d92-ab45-aaecef32bc74","U+1F3FE",351,6,59881,531902,"Advance"
9760,"9e8ec220-bd02-4d92-ab45-aaecef32bc74","U+1F3FE",317,5,59881,531902,"Advance"
9761,"9e8ec220-bd02-4d92-ab45-aaecef32bc74","U+1F3FE",340,1,59881,531902,"Advance"
9762,"9ea7ef3a-265b-4f8d-9b64-4bdb7aa157f2","U+1F3FC",382,1,65327,631486,"Run"
9763,"9ea7ef3a-265b-4f8d-9b64-4bdb7aa157f2","U+1F3FC",401,3,65327,631486,"Run"
9764,"9ea7ef3a-265b-4f8d-9b64-4bdb7aa157f2","U+1F3FC",373,2,65327,631486,"Run"
9765,"9ea7ef3a-265b-4f8d-9b64-4bdb7aa157f2","U+1F3FC",375,4,65327,631486,"Run"
9766,"9ea7ef3a-265b-4f8d-9b64-4bdb7aa157f2","U+1F3FC",415,4,65327,631486,"Run"
9767,"9ea7ef3a-265b-4f8d-9b64-4bdb7aa157f2","U+1F3FC",408,1,65327,631486,"Run"
9768,"9ea7ef3a-265b-4f8d-9b64-4bdb7aa157f2","U+1F3FC",398,4,65327,631486,"Run"
9769,"9ea7ef3a-265b-4f8d-9b64-4bdb7aa157f2","U+1F3FC",385,3,65327,631486,"Run"
9770,"9ea7ef3a-265b-4f8d-9b64-4bdb7aa157f2","U+1F3FC",367,2,65327,631486,"Run"
9771,"9ea7ef3a-265b-4f8d-9b64-4bdb7aa157f2","U+1F3FC",429,1,65327,631486,"Run"
9772,"9ea7ef3a-265b-4f8d-9b64-4bdb7aa157f2","U+1F3FC",394,3,65327,631486,"Run"
9773,"9ea7ef3a-265b-4f8d-9b64-4bdb7aa157f2","U+1F3FC",352,1,65327,631486,"Run"
9774,"9ea7ef3a-265b-4f8d-9b64-4bdb7aa157f2","U+1F3FC",369,1,65327,631486,"Run"
9775,"9ea7ef3a-265b-4f8d-9b64-4bdb7aa157f2","U+1F3FC",413,6,65327,631486,"Run"
9776,"9ea7ef3a-265b-4f8d-9b64-4bdb7aa157f2","U+1F3FC",382,3,65327,631486,"Run"
9777,"9ea7ef3a-265b-4f8d-9b64-4bdb7aa157f2","U+1F3FC",409,1,65327,631486,"Run"
9778,"9ea7ef3a-265b-4f8d-9b64-4bdb7aa157f2","U+1F3FC",399,1,65327,631486,"Run"
9779,"9f9a72a7-bc9c-4fb5-a5f8-907c27dafe33","U+1F3FD",385,4,65829,2731571,"Run"
9780,"9f9a72a7-bc9c-4fb5-a5f8-907c27dafe33","U+1F3FD",401,4,65829,2731571,"Run"
9781,"9f9a72a7-bc9c-4fb5-a5f8-907c27dafe33","U+1F3FD",437,3,65829,2731571,"Run"
9782,"9f9a72a7-bc9c-4fb5-a5f8-907c27dafe33","U+1F3FD",403,0,65829,2731571,"Run"
9783,"9f9a72a7-bc9c-4fb5-a5f8-907c27dafe33","U+1F3FD",426,4,65829,2731571,"Run"
9784,"9f9a72a7-bc9c-4fb5-a5f8-907c27dafe33","U+1F3FD",389,3,65829,2731571,"Run"
9785,"9f9a72a7-bc9c-4fb5-a5f8-907c27dafe33","U+1F3FD",472,6,65829,2731571,"Run"
9786,"9f9a72a7-bc9c-4fb5-a5f8-907c27dafe33","U+1F3FD",414,6,65829,2731571,"Run"
9787,"9f9a72a7-bc9c-4fb5-a5f8-907c27dafe33","U+1F3FD",403,4,65829,2731571,"Run"
9788,"9f9a72a7-bc9c-4fb5-a5f8-907c27dafe33","U+1F3FD",406,4,65829,2731571,"Run"
9789,"9f9a72a7-bc9c-4fb5-a5f8-907c27dafe33","U+1F3FD",413,4,65829,2731571,"Run"
9790,"9f9a72a7-bc9c-4fb5-a5f8-907c27dafe33","U+1F3FD",404,1,65829,2731571,"Run"
9791,"9f9a72a7-bc9c-4fb5-a5f8-907c27dafe33","U+1F3FD",388,0,65829,2731571,"Run"
9792,"9f9a72a7-bc9c-4fb5-a5f8-907c27dafe33","U+1F3FD",415,1,65829,2731571,"Run"
9793,"9f9a72a7-bc9c-4fb5-a5f8-907c27dafe33","U+1F3FD",412,5,65829,2731571,"Run"
9794,"9f9a72a7-bc9c-4fb5-a5f8-907c27dafe33","U+1F3FD",360,6,65829,2731571,"Run"
9795,"9f9a72a7-bc9c-4fb5-a5f8-907c27dafe33","U+1F3FD",413,4,65829,2731571,"Run"
